frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_detectada,conf_matricula,texto_matricula,metodo_ocr,conf_ocr,mx1,my1,mx2,my2
102,truck,0.702,1,1308,227,1458,379,0,0.0,,none,0.0,-1,-1,-1,-1
103,car,0.696,42,1435,320,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
103,truck,0.783,1,1308,228,1457,378,0,0.0,,none,0.0,-1,-1,-1,-1
104,car,0.717,42,1435,320,1518,382,0,0.0,,none,0.0,-1,-1,-1,-1
104,truck,0.765,1,1309,229,1456,379,0,0.0,,none,0.0,-1,-1,-1,-1
105,car,0.726,42,1435,320,1518,382,0,0.0,,none,0.0,-1,-1,-1,-1
105,truck,0.622,1,1309,229,1456,379,0,0.0,,none,0.0,-1,-1,-1,-1
106,car,0.728,42,1435,320,1519,382,0,0.0,,none,0.0,-1,-1,-1,-1
106,truck,0.772,1,1308,229,1453,379,0,0.0,,none,0.0,-1,-1,-1,-1
107,car,0.736,42,1434,320,1519,382,0,0.0,,none,0.0,-1,-1,-1,-1
107,truck,0.751,1,1308,230,1450,379,0,0.0,,none,0.0,-1,-1,-1,-1
108,car,0.731,42,1433,320,1519,381,0,0.0,,none,0.0,-1,-1,-1,-1
108,truck,0.659,1,1308,232,1446,378,0,0.0,,none,0.0,-1,-1,-1,-1
108,car,0.407,52,1263,312,1298,347,0,0.0,,none,0.0,-1,-1,-1,-1
109,car,0.731,42,1433,320,1519,381,0,0.0,,none,0.0,-1,-1,-1,-1
109,truck,0.655,1,1307,232,1445,378,0,0.0,,none,0.0,-1,-1,-1,-1
109,car,0.427,52,1262,313,1299,348,0,0.0,,none,0.0,-1,-1,-1,-1
110,car,0.744,42,1431,320,1518,381,0,0.0,,none,0.0,-1,-1,-1,-1
110,truck,0.761,1,1304,232,1445,378,0,0.0,,none,0.0,-1,-1,-1,-1
110,car,0.461,52,1262,312,1298,348,0,0.0,,none,0.0,-1,-1,-1,-1
111,car,0.757,42,1431,321,1518,381,0,0.0,,none,0.0,-1,-1,-1,-1
111,truck,0.755,1,1303,233,1443,377,0,0.0,,none,0.0,-1,-1,-1,-1
111,car,0.533,52,1263,312,1298,347,0,0.0,,none,0.0,-1,-1,-1,-1
112,car,0.758,42,1430,321,1518,381,0,0.0,,none,0.0,-1,-1,-1,-1
112,truck,0.696,1,1301,233,1440,377,0,0.0,,none,0.0,-1,-1,-1,-1
112,car,0.509,52,1263,312,1298,348,0,0.0,,none,0.0,-1,-1,-1,-1
113,car,0.769,42,1428,321,1517,381,0,0.0,,none,0.0,-1,-1,-1,-1
113,truck,0.599,1,1298,233,1437,377,0,0.0,,none,0.0,-1,-1,-1,-1
113,car,0.506,52,1263,312,1297,348,0,0.0,,none,0.0,-1,-1,-1,-1
114,car,0.778,42,1428,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
114,truck,0.508,1,1297,234,1435,377,0,0.0,,none,0.0,-1,-1,-1,-1
114,car,0.513,52,1262,312,1296,348,0,0.0,,none,0.0,-1,-1,-1,-1
115,car,0.796,42,1425,320,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
115,car,0.466,52,1262,312,1294,347,0,0.0,,none,0.0,-1,-1,-1,-1
115,truck,0.282,54,1294,235,1435,377,0,0.0,,none,0.0,-1,-1,-1,-1
116,car,0.789,42,1424,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
116,car,0.435,52,1262,311,1294,347,0,0.0,,none,0.0,-1,-1,-1,-1
116,truck,0.447,54,1294,235,1432,376,0,0.0,,none,0.0,-1,-1,-1,-1
117,car,0.787,42,1421,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
117,truck,0.384,1,1295,235,1430,375,0,0.0,,none,0.0,-1,-1,-1,-1
117,car,0.357,52,1262,312,1293,348,0,0.0,,none,0.0,-1,-1,-1,-1
118,car,0.797,42,1420,320,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
118,truck,0.559,1,1293,236,1429,375,0,0.0,,none,0.0,-1,-1,-1,-1
118,car,0.348,52,1260,312,1292,346,0,0.0,,none,0.0,-1,-1,-1,-1
119,car,0.8,42,1420,320,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
119,truck,0.608,1,1291,236,1428,374,0,0.0,,none,0.0,-1,-1,-1,-1
119,car,0.412,52,1259,312,1291,346,0,0.0,,none,0.0,-1,-1,-1,-1
120,car,0.798,42,1418,321,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
120,truck,0.647,1,1291,237,1428,374,0,0.0,,none,0.0,-1,-1,-1,-1
120,car,0.431,52,1259,313,1291,347,0,0.0,,none,0.0,-1,-1,-1,-1
121,car,0.764,42,1419,321,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
121,truck,0.681,1,1290,237,1427,374,0,0.0,,none,0.0,-1,-1,-1,-1
121,car,0.389,52,1257,314,1291,348,0,0.0,,none,0.0,-1,-1,-1,-1
122,car,0.745,42,1417,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
122,truck,0.681,1,1290,238,1427,373,0,0.0,,none,0.0,-1,-1,-1,-1
122,car,0.301,52,1257,314,1291,347,0,0.0,,none,0.0,-1,-1,-1,-1
123,car,0.738,42,1418,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
123,truck,0.662,1,1289,238,1427,373,0,0.0,,none,0.0,-1,-1,-1,-1
123,car,0.37,52,1255,313,1290,346,0,0.0,,none,0.0,-1,-1,-1,-1
124,car,0.741,42,1420,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
124,truck,0.66,1,1289,239,1425,373,0,0.0,,none,0.0,-1,-1,-1,-1
124,car,0.404,52,1248,314,1289,346,0,0.0,,none,0.0,-1,-1,-1,-1
125,car,0.75,42,1421,321,1517,382,0,0.0,,none,0.0,-1,-1,-1,-1
125,truck,0.654,1,1288,239,1423,373,0,0.0,,none,0.0,-1,-1,-1,-1
125,car,0.528,52,1244,315,1289,346,0,0.0,,none,0.0,-1,-1,-1,-1
126,car,0.745,42,1422,322,1517,381,0,0.0,,none,0.0,-1,-1,-1,-1
126,truck,0.661,1,1289,239,1421,373,0,0.0,,none,0.0,-1,-1,-1,-1
126,car,0.483,52,1242,315,1289,347,0,0.0,,none,0.0,-1,-1,-1,-1
126,car,0.367,60,1405,321,1499,377,0,0.0,,none,0.0,-1,-1,-1,-1
127,car,0.744,42,1421,322,1516,381,0,0.0,,none,0.0,-1,-1,-1,-1
127,truck,0.66,1,1289,239,1419,372,0,0.0,,none,0.0,-1,-1,-1,-1
127,car,0.448,52,1241,315,1289,347,0,0.0,,none,0.0,-1,-1,-1,-1
127,car,0.4,60,1406,321,1490,377,0,0.0,,none,0.0,-1,-1,-1,-1
128,car,0.742,42,1422,322,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
128,truck,0.716,1,1289,239,1419,371,0,0.0,,none,0.0,-1,-1,-1,-1
128,car,0.452,52,1240,315,1288,347,0,0.0,,none,0.0,-1,-1,-1,-1
128,car,0.406,60,1407,321,1475,376,0,0.0,,none,0.0,-1,-1,-1,-1
129,car,0.736,42,1427,321,1516,381,0,0.0,,none,0.0,-1,-1,-1,-1
129,truck,0.749,1,1288,241,1416,371,0,0.0,,none,0.0,-1,-1,-1,-1
129,car,0.453,52,1241,315,1288,346,0,0.0,,none,0.0,-1,-1,-1,-1
129,car,0.451,60,1405,321,1463,376,0,0.0,,none,0.0,-1,-1,-1,-1
130,car,0.718,42,1431,321,1516,381,0,0.0,,none,0.0,-1,-1,-1,-1
130,truck,0.709,1,1288,241,1415,370,0,0.0,,none,0.0,-1,-1,-1,-1
130,car,0.388,52,1242,315,1287,346,0,0.0,,none,0.0,-1,-1,-1,-1
130,car,0.483,60,1402,321,1456,375,0,0.0,,none,0.0,-1,-1,-1,-1
131,car,0.715,42,1432,321,1516,381,0,0.0,,none,0.0,-1,-1,-1,-1
131,truck,0.7,1,1287,242,1415,369,0,0.0,,none,0.0,-1,-1,-1,-1
131,car,0.399,52,1243,315,1286,345,0,0.0,,none,0.0,-1,-1,-1,-1
131,car,0.495,60,1402,321,1456,376,0,0.0,,none,0.0,-1,-1,-1,-1
132,car,0.716,42,1430,321,1515,381,0,0.0,,none,0.0,-1,-1,-1,-1
132,truck,0.71,1,1287,241,1413,369,0,0.0,,none,0.0,-1,-1,-1,-1
132,car,0.419,52,1243,314,1286,345,0,0.0,,none,0.0,-1,-1,-1,-1
132,car,0.475,60,1402,322,1457,375,0,0.0,,none,0.0,-1,-1,-1,-1
133,car,0.723,42,1424,321,1515,381,0,0.0,,none,0.0,-1,-1,-1,-1
133,truck,0.708,1,1287,242,1411,368,0,0.0,,none,0.0,-1,-1,-1,-1
133,car,0.447,52,1243,315,1285,345,0,0.0,,none,0.0,-1,-1,-1,-1
133,car,0.457,60,1403,323,1456,375,0,0.0,,none,0.0,-1,-1,-1,-1
134,car,0.713,42,1424,321,1515,381,0,0.0,,none,0.0,-1,-1,-1,-1
134,truck,0.577,1,1287,244,1410,367,0,0.0,,none,0.0,-1,-1,-1,-1
134,car,0.425,52,1241,315,1284,345,0,0.0,,none,0.0,-1,-1,-1,-1
134,car,0.432,60,1400,323,1457,374,0,0.0,,none,0.0,-1,-1,-1,-1
135,car,0.719,42,1424,321,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
135,car,0.434,52,1241,315,1285,345,0,0.0,,none,0.0,-1,-1,-1,-1
135,car,0.416,60,1399,323,1457,374,0,0.0,,none,0.0,-1,-1,-1,-1
135,truck,0.507,63,1286,246,1410,367,0,0.0,,none,0.0,-1,-1,-1,-1
136,car,0.71,42,1424,321,1513,382,0,0.0,,none,0.0,-1,-1,-1,-1
136,car,0.399,52,1240,315,1284,345,0,0.0,,none,0.0,-1,-1,-1,-1
136,car,0.448,60,1399,323,1456,374,0,0.0,,none,0.0,-1,-1,-1,-1
136,truck,0.667,63,1287,246,1409,367,0,0.0,,none,0.0,-1,-1,-1,-1
137,car,0.717,42,1420,320,1513,382,0,0.0,,none,0.0,-1,-1,-1,-1
137,car,0.44,52,1240,315,1284,345,0,0.0,,none,0.0,-1,-1,-1,-1
137,car,0.44,60,1400,323,1459,374,0,0.0,,none,0.0,-1,-1,-1,-1
138,car,0.707,42,1420,320,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
138,car,0.445,52,1240,315,1284,344,0,0.0,,none,0.0,-1,-1,-1,-1
138,car,0.447,60,1398,323,1458,374,0,0.0,,none,0.0,-1,-1,-1,-1
138,truck,0.631,1,1285,247,1406,367,0,0.0,,none,0.0,-1,-1,-1,-1
139,car,0.707,42,1419,320,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
139,car,0.432,52,1240,316,1283,344,0,0.0,,none,0.0,-1,-1,-1,-1
139,car,0.465,60,1396,323,1458,373,0,0.0,,none,0.0,-1,-1,-1,-1
139,truck,0.662,1,1285,248,1405,367,0,0.0,,none,0.0,-1,-1,-1,-1
140,car,0.695,42,1419,321,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
140,car,0.408,52,1239,316,1281,344,0,0.0,,none,0.0,-1,-1,-1,-1
140,car,0.466,60,1393,323,1457,372,0,0.0,,none,0.0,-1,-1,-1,-1
140,truck,0.7,1,1284,249,1405,368,0,0.0,,none,0.0,-1,-1,-1,-1
141,car,0.693,42,1420,320,1515,382,0,0.0,,none,0.0,-1,-1,-1,-1
141,car,0.405,52,1237,316,1281,344,0,0.0,,none,0.0,-1,-1,-1,-1
141,car,0.448,60,1390,323,1457,372,0,0.0,,none,0.0,-1,-1,-1,-1
141,truck,0.701,1,1283,249,1403,367,0,0.0,,none,0.0,-1,-1,-1,-1
142,car,0.691,42,1420,321,1515,382,0,0.0,,none,0.0,-1,-1,-1,-1
142,car,0.429,52,1237,316,1280,344,0,0.0,,none,0.0,-1,-1,-1,-1
142,car,0.439,60,1387,323,1458,372,0,0.0,,none,0.0,-1,-1,-1,-1
143,car,0.684,42,1422,321,1514,381,0,0.0,,none,0.0,-1,-1,-1,-1
143,car,0.413,52,1236,316,1279,344,0,0.0,,none,0.0,-1,-1,-1,-1
143,car,0.425,60,1384,323,1462,372,0,0.0,,none,0.0,-1,-1,-1,-1
143,truck,0.493,65,1280,250,1397,366,0,0.0,,none,0.0,-1,-1,-1,-1
144,car,0.69,42,1423,321,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
144,car,0.395,52,1236,316,1278,343,0,0.0,,none,0.0,-1,-1,-1,-1
144,car,0.42,60,1383,323,1462,372,0,0.0,,none,0.0,-1,-1,-1,-1
144,truck,0.541,65,1279,249,1395,366,0,0.0,,none,0.0,-1,-1,-1,-1
145,car,0.671,42,1424,322,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
145,car,0.265,52,1235,316,1277,344,0,0.0,,none,0.0,-1,-1,-1,-1
145,car,0.404,60,1382,323,1461,372,0,0.0,,none,0.0,-1,-1,-1,-1
145,truck,0.564,65,1278,249,1393,365,0,0.0,,none,0.0,-1,-1,-1,-1
146,car,0.661,42,1425,322,1516,382,0,0.0,,none,0.0,-1,-1,-1,-1
146,car,0.253,52,1235,315,1277,344,0,0.0,,none,0.0,-1,-1,-1,-1
146,car,0.46,60,1382,324,1450,368,0,0.0,,none,0.0,-1,-1,-1,-1
146,truck,0.64,1,1277,248,1395,365,0,0.0,,none,0.0,-1,-1,-1,-1
147,car,0.617,42,1425,322,1515,381,0,0.0,,none,0.0,-1,-1,-1,-1
147,car,0.222,52,1235,314,1277,344,0,0.0,,none,0.0,-1,-1,-1,-1
147,car,0.429,60,1384,324,1446,366,0,0.0,,none,0.0,-1,-1,-1,-1
147,truck,0.599,1,1277,249,1393,365,0,0.0,,none,0.0,-1,-1,-1,-1
147,car,0.397,67,1388,323,1459,372,0,0.0,,none,0.0,-1,-1,-1,-1
148,car,0.559,42,1425,322,1512,381,0,0.0,,none,0.0,-1,-1,-1,-1
148,car,0.206,52,1236,313,1275,343,0,0.0,,none,0.0,-1,-1,-1,-1
148,car,0.502,60,1382,324,1446,366,0,0.0,,none,0.0,-1,-1,-1,-1
148,truck,0.637,1,1276,249,1393,365,0,0.0,,none,0.0,-1,-1,-1,-1
148,car,0.282,67,1390,323,1458,372,0,0.0,,none,0.0,-1,-1,-1,-1
149,car,0.555,42,1426,322,1510,380,0,0.0,,none,0.0,-1,-1,-1,-1
149,car,0.183,52,1236,314,1274,343,0,0.0,,none,0.0,-1,-1,-1,-1
149,car,0.549,60,1382,323,1444,365,0,0.0,,none,0.0,-1,-1,-1,-1
149,truck,0.716,1,1276,250,1392,365,0,0.0,,none,0.0,-1,-1,-1,-1
149,car,0.281,67,1391,323,1457,373,0,0.0,,none,0.0,-1,-1,-1,-1
150,car,0.575,42,1426,322,1511,381,0,0.0,,none,0.0,-1,-1,-1,-1
150,car,0.166,52,1236,314,1273,344,0,0.0,,none,0.0,-1,-1,-1,-1
150,car,0.555,60,1381,323,1442,365,0,0.0,,none,0.0,-1,-1,-1,-1
150,truck,0.738,1,1276,250,1392,365,0,0.0,,none,0.0,-1,-1,-1,-1
150,car,0.42,67,1385,323,1455,372,0,0.0,,none,0.0,-1,-1,-1,-1
151,car,0.582,42,1426,323,1511,381,0,0.0,,none,0.0,-1,-1,-1,-1
151,car,0.163,52,1236,313,1272,343,0,0.0,,none,0.0,-1,-1,-1,-1
151,car,0.591,60,1381,323,1439,364,0,0.0,,none,0.0,-1,-1,-1,-1
151,truck,0.753,1,1275,250,1391,364,0,0.0,,none,0.0,-1,-1,-1,-1
151,car,0.419,67,1382,323,1454,371,0,0.0,,none,0.0,-1,-1,-1,-1
152,car,0.56,42,1426,323,1509,381,0,0.0,,none,0.0,-1,-1,-1,-1
152,car,0.146,52,1237,312,1272,343,0,0.0,,none,0.0,-1,-1,-1,-1
152,car,0.551,60,1381,323,1438,364,0,0.0,,none,0.0,-1,-1,-1,-1
152,truck,0.777,1,1274,250,1389,364,0,0.0,,none,0.0,-1,-1,-1,-1
152,car,0.406,67,1382,323,1454,371,0,0.0,,none,0.0,-1,-1,-1,-1
153,car,0.552,42,1426,323,1508,381,0,0.0,,none,0.0,-1,-1,-1,-1
153,car,0.129,52,1237,310,1271,343,0,0.0,,none,0.0,-1,-1,-1,-1
153,car,0.547,60,1381,323,1437,364,0,0.0,,none,0.0,-1,-1,-1,-1
153,truck,0.825,1,1274,251,1386,364,0,0.0,,none,0.0,-1,-1,-1,-1
153,car,0.411,67,1382,323,1454,371,0,0.0,,none,0.0,-1,-1,-1,-1
154,car,0.532,42,1425,323,1507,381,0,0.0,,none,0.0,-1,-1,-1,-1
154,car,0.124,52,1236,309,1271,343,0,0.0,,none,0.0,-1,-1,-1,-1
154,car,0.582,60,1379,323,1439,365,0,0.0,,none,0.0,-1,-1,-1,-1
154,truck,0.812,1,1274,251,1385,364,0,0.0,,none,0.0,-1,-1,-1,-1
154,car,0.42,67,1380,323,1454,371,0,0.0,,none,0.0,-1,-1,-1,-1
155,car,0.528,42,1425,323,1505,381,0,0.0,,none,0.0,-1,-1,-1,-1
155,car,0.112,52,1237,311,1272,343,0,0.0,,none,0.0,-1,-1,-1,-1
155,car,0.586,60,1377,323,1438,365,0,0.0,,none,0.0,-1,-1,-1,-1
155,truck,0.774,1,1273,251,1384,362,0,0.0,,none,0.0,-1,-1,-1,-1
155,car,0.393,67,1378,323,1454,372,0,0.0,,none,0.0,-1,-1,-1,-1
156,car,0.513,42,1425,323,1504,379,0,0.0,,none,0.0,-1,-1,-1,-1
156,car,0.598,60,1377,323,1439,365,0,0.0,,none,0.0,-1,-1,-1,-1
156,truck,0.782,1,1272,251,1382,362,0,0.0,,none,0.0,-1,-1,-1,-1
156,car,0.4,67,1377,323,1454,372,0,0.0,,none,0.0,-1,-1,-1,-1
157,car,0.532,42,1425,323,1508,378,0,0.0,,none,0.0,-1,-1,-1,-1
157,car,0.599,60,1377,324,1440,365,0,0.0,,none,0.0,-1,-1,-1,-1
157,truck,0.756,1,1271,252,1381,362,0,0.0,,none,0.0,-1,-1,-1,-1
157,car,0.257,67,1383,323,1455,373,0,0.0,,none,0.0,-1,-1,-1,-1
158,car,0.569,42,1424,323,1511,379,0,0.0,,none,0.0,-1,-1,-1,-1
158,car,0.587,60,1377,324,1439,365,0,0.0,,none,0.0,-1,-1,-1,-1
158,truck,0.754,1,1270,252,1379,362,0,0.0,,none,0.0,-1,-1,-1,-1
158,car,0.382,67,1380,323,1455,372,0,0.0,,none,0.0,-1,-1,-1,-1
159,car,0.554,42,1425,323,1512,379,0,0.0,,none,0.0,-1,-1,-1,-1
159,car,0.575,60,1377,324,1443,365,0,0.0,,none,0.0,-1,-1,-1,-1
159,truck,0.709,1,1270,252,1378,362,0,0.0,,none,0.0,-1,-1,-1,-1
159,car,0.247,67,1386,324,1455,373,0,0.0,,none,0.0,-1,-1,-1,-1
160,car,0.542,42,1425,323,1512,379,0,0.0,,none,0.0,-1,-1,-1,-1
160,car,0.563,60,1377,324,1445,365,0,0.0,,none,0.0,-1,-1,-1,-1
160,truck,0.748,1,1271,252,1379,362,0,0.0,,none,0.0,-1,-1,-1,-1
160,car,0.257,67,1389,324,1457,373,0,0.0,,none,0.0,-1,-1,-1,-1
161,car,0.542,42,1425,323,1512,378,0,0.0,,none,0.0,-1,-1,-1,-1
161,car,0.567,60,1378,324,1445,365,0,0.0,,none,0.0,-1,-1,-1,-1
161,truck,0.782,1,1270,252,1379,362,0,0.0,,none,0.0,-1,-1,-1,-1
161,car,0.253,67,1392,324,1457,373,0,0.0,,none,0.0,-1,-1,-1,-1
162,car,0.532,42,1425,323,1512,378,0,0.0,,none,0.0,-1,-1,-1,-1
162,car,0.564,60,1378,324,1447,365,0,0.0,,none,0.0,-1,-1,-1,-1
162,truck,0.773,1,1269,252,1378,361,0,0.0,,none,0.0,-1,-1,-1,-1
162,car,0.253,67,1392,324,1457,373,0,0.0,,none,0.0,-1,-1,-1,-1
163,car,0.533,42,1425,323,1512,378,0,0.0,,none,0.0,-1,-1,-1,-1
163,car,0.557,60,1379,325,1446,365,0,0.0,,none,0.0,-1,-1,-1,-1
163,truck,0.758,1,1269,252,1377,361,0,0.0,,none,0.0,-1,-1,-1,-1
163,car,0.254,67,1393,324,1458,374,0,0.0,,none,0.0,-1,-1,-1,-1
164,car,0.526,42,1425,323,1513,378,0,0.0,,none,0.0,-1,-1,-1,-1
164,car,0.544,60,1378,325,1447,365,0,0.0,,none,0.0,-1,-1,-1,-1
164,truck,0.759,1,1269,252,1375,361,0,0.0,,none,0.0,-1,-1,-1,-1
164,car,0.261,67,1392,324,1459,374,0,0.0,,none,0.0,-1,-1,-1,-1
165,car,0.55,42,1424,323,1513,378,0,0.0,,none,0.0,-1,-1,-1,-1
165,car,0.543,60,1379,325,1447,365,0,0.0,,none,0.0,-1,-1,-1,-1
165,truck,0.784,1,1269,252,1374,361,0,0.0,,none,0.0,-1,-1,-1,-1
165,car,0.269,67,1393,324,1458,374,0,0.0,,none,0.0,-1,-1,-1,-1
166,car,0.552,42,1425,323,1513,378,0,0.0,,none,0.0,-1,-1,-1,-1
166,car,0.55,60,1379,325,1446,365,0,0.0,,none,0.0,-1,-1,-1,-1
166,truck,0.764,1,1267,254,1373,361,0,0.0,,none,0.0,-1,-1,-1,-1
166,car,0.266,67,1392,324,1457,373,0,0.0,,none,0.0,-1,-1,-1,-1
167,car,0.534,42,1425,323,1511,379,0,0.0,,none,0.0,-1,-1,-1,-1
167,car,0.531,60,1379,325,1446,365,0,0.0,,none,0.0,-1,-1,-1,-1
167,truck,0.772,1,1264,254,1371,360,0,0.0,,none,0.0,-1,-1,-1,-1
167,car,0.371,67,1387,324,1456,372,0,0.0,,none,0.0,-1,-1,-1,-1
168,car,0.535,42,1425,323,1510,380,0,0.0,,none,0.0,-1,-1,-1,-1
168,car,0.554,60,1380,325,1446,365,0,0.0,,none,0.0,-1,-1,-1,-1
168,truck,0.783,1,1263,254,1370,359,0,0.0,,none,0.0,-1,-1,-1,-1
168,car,0.375,67,1385,323,1455,372,0,0.0,,none,0.0,-1,-1,-1,-1
168,car,0.362,77,1367,322,1404,357,0,0.0,,none,0.0,-1,-1,-1,-1
169,car,0.6,42,1425,323,1513,382,0,0.0,,none,0.0,-1,-1,-1,-1
169,car,0.566,60,1379,324,1442,365,0,0.0,,none,0.0,-1,-1,-1,-1
169,truck,0.794,1,1262,254,1369,358,0,0.0,,none,0.0,-1,-1,-1,-1
169,car,0.352,67,1384,323,1452,371,0,0.0,,none,0.0,-1,-1,-1,-1
169,car,0.432,77,1365,321,1402,357,0,0.0,,none,0.0,-1,-1,-1,-1
170,car,0.589,42,1425,323,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
170,car,0.564,60,1380,324,1441,364,0,0.0,,none,0.0,-1,-1,-1,-1
170,truck,0.79,1,1261,254,1368,358,0,0.0,,none,0.0,-1,-1,-1,-1
170,car,0.356,67,1384,323,1452,371,0,0.0,,none,0.0,-1,-1,-1,-1
170,car,0.496,77,1362,320,1400,357,0,0.0,,none,0.0,-1,-1,-1,-1
171,car,0.598,42,1425,323,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
171,car,0.577,60,1380,324,1440,364,0,0.0,,none,0.0,-1,-1,-1,-1
171,truck,0.773,1,1259,255,1367,358,0,0.0,,none,0.0,-1,-1,-1,-1
171,car,0.355,67,1384,323,1451,370,0,0.0,,none,0.0,-1,-1,-1,-1
171,car,0.509,77,1362,320,1399,357,0,0.0,,none,0.0,-1,-1,-1,-1
172,car,0.601,42,1425,323,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
172,car,0.571,60,1380,324,1439,363,0,0.0,,none,0.0,-1,-1,-1,-1
172,truck,0.758,1,1258,255,1365,357,0,0.0,,none,0.0,-1,-1,-1,-1
172,car,0.34,67,1384,323,1451,370,0,0.0,,none,0.0,-1,-1,-1,-1
172,car,0.567,77,1361,320,1399,358,0,0.0,,none,0.0,-1,-1,-1,-1
173,car,0.589,42,1425,323,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
173,car,0.565,60,1381,324,1440,363,0,0.0,,none,0.0,-1,-1,-1,-1
173,truck,0.723,1,1258,256,1364,357,0,0.0,,none,0.0,-1,-1,-1,-1
173,car,0.358,67,1384,323,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
173,car,0.558,77,1361,320,1398,358,0,0.0,,none,0.0,-1,-1,-1,-1
174,car,0.588,42,1425,323,1514,382,0,0.0,,none,0.0,-1,-1,-1,-1
174,car,0.582,60,1382,324,1439,363,0,0.0,,none,0.0,-1,-1,-1,-1
174,truck,0.721,1,1258,257,1362,357,0,0.0,,none,0.0,-1,-1,-1,-1
174,car,0.364,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
174,car,0.57,77,1362,320,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
175,car,0.583,42,1426,323,1514,381,0,0.0,,none,0.0,-1,-1,-1,-1
175,car,0.566,60,1382,324,1439,363,0,0.0,,none,0.0,-1,-1,-1,-1
175,truck,0.722,1,1258,257,1361,357,0,0.0,,none,0.0,-1,-1,-1,-1
175,car,0.364,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
175,car,0.562,77,1363,321,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
176,car,0.563,42,1426,323,1514,380,0,0.0,,none,0.0,-1,-1,-1,-1
176,car,0.56,60,1382,324,1439,363,0,0.0,,none,0.0,-1,-1,-1,-1
176,truck,0.729,1,1257,257,1360,357,0,0.0,,none,0.0,-1,-1,-1,-1
176,car,0.375,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
176,car,0.58,77,1361,321,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
177,car,0.564,42,1427,323,1513,380,0,0.0,,none,0.0,-1,-1,-1,-1
177,car,0.561,60,1382,324,1439,363,0,0.0,,none,0.0,-1,-1,-1,-1
177,truck,0.707,1,1256,257,1359,357,0,0.0,,none,0.0,-1,-1,-1,-1
177,car,0.366,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
177,car,0.608,77,1359,321,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
178,car,0.536,42,1426,323,1512,381,0,0.0,,none,0.0,-1,-1,-1,-1
178,car,0.561,60,1382,324,1438,363,0,0.0,,none,0.0,-1,-1,-1,-1
178,truck,0.67,1,1256,257,1358,358,0,0.0,,none,0.0,-1,-1,-1,-1
178,car,0.368,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
178,car,0.608,77,1359,321,1399,357,0,0.0,,none,0.0,-1,-1,-1,-1
179,car,0.553,42,1426,323,1512,380,0,0.0,,none,0.0,-1,-1,-1,-1
179,car,0.546,60,1382,324,1437,363,0,0.0,,none,0.0,-1,-1,-1,-1
179,truck,0.683,1,1256,257,1357,358,0,0.0,,none,0.0,-1,-1,-1,-1
179,car,0.367,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
179,car,0.617,77,1359,321,1399,357,0,0.0,,none,0.0,-1,-1,-1,-1
179,car,0.384,78,1348,320,1396,355,0,0.0,,none,0.0,-1,-1,-1,-1
180,car,0.536,42,1426,324,1511,379,0,0.0,,none,0.0,-1,-1,-1,-1
180,car,0.547,60,1382,324,1437,363,0,0.0,,none,0.0,-1,-1,-1,-1
180,truck,0.641,1,1256,257,1356,358,0,0.0,,none,0.0,-1,-1,-1,-1
180,car,0.347,67,1384,324,1451,371,0,0.0,,none,0.0,-1,-1,-1,-1
180,car,0.634,77,1360,321,1400,357,0,0.0,,none,0.0,-1,-1,-1,-1
180,car,0.356,78,1348,320,1396,355,0,0.0,,none,0.0,-1,-1,-1,-1
